171535,Oakland Community College,2480 Opdyke Rd,Bloomfield Hills,MI,48304-2266,2483412000,https://www.oaklandcc.edu
171571,Oakland University,2200 North Squirrel Road,Rochester Hills,MI,48309-4401,2483702100,www.oakland.edu
171599,Olivet College,320 South Main Street,Olivet,MI,49076,8004567189,www.olivetcollege.edu
171775,Port Huron Cosmetology College,5620 Dixie Hwy,Waterford,MI,48329,2486239494,www.michigancollegeofbeauty.com/
171881,Kuyper College,3333 East Beltline Ave NE,Grand Rapids,MI,49525-9781,6162223000,www.kuyper.edu
171988,Ross Medical Education Center-Lansing,4106 W Saginaw Hwy,Lansing,MI,48917,5177039044,www.rosseducation.edu
171997,Ross Medical Education Center-Madison Heights,29429 John R Road,Madison Heights,MI,48071,2485484389,www.rosseducation.edu
172015,Ross Medical Education Center-Flint,G3630 Miller Road Suite D,Flint,MI,48507,8107337488,www.rosseducation.edu
172033,Sacred Heart Major Seminary,2701 Chicago Blvd,Detroit,MI,48206-1799,3138838500,www.shms.edu
172051,Saginaw Valley State University,7400 Bay Rd,University Center,MI,48710,9899644000,www.svsu.edu
172200,Schoolcraft College,18600 Haggerty Road,Livonia,MI,48152-2696,7344624400,www.schoolcraft.edu
172264,Siena Heights University,1247 E. Siena Heights Dr.,Adrian,MI,49221,5172630731,www.sienaheights.edu
172291,St Clair County Community College,323 Erie Street,Port Huron,MI,48061-5015,8109843881,www.sc4.edu
172307,Southwestern Michigan College,58900 Cherry Grove Rd,Dowagiac,MI,49047-9793,2697821000,www.swmich.edu
172325,Specs Howard School of Media Arts,19900 W Nine Mile Rd,Southfield,MI,48075,2483589000,www.specshoward.edu
172334,Spring Arbor University,106 E. Main St,Spring Arbor,MI,49283-9799,5177501200,www.arbor.edu
172422,Michigan Career and Technical Institute,11611 West Pine Lake Road,Plainwell,MI,49080-9254,2696644461,www.michigan.gov/MCTI
172440,Finlandia University,601 Quincy St,Hancock,MI,49930-1832,9064825300,www.finlandia.edu
172477,Western Michigan University-Thomas M. Cooley Law School,300 S Capitol Ave,Lansing,MI,48901,5173715140,www.cooley.edu
172495,Twin City Beauty College,2600 Lincoln  Avenue,Saint Joseph,MI,49085,61635550101008,WWW.TCBEAUTYCOLLEGE.COM
172608,Walsh College of Accountancy and Business Administration,3838 Livernois,Troy,MI,48083-5066,2486898282,www.walshcollege.edu
172617,Washtenaw Community College,4800 E Huron River Dr,Ann Arbor,MI,48105-4800,7349733543,www.wccnet.edu
172635,Wayne County Community College District,801 W. Fort Street,Detroit,MI,48226,3134962600,www.wcccd.edu
172644,Wayne State University,656 West Kirby Street,Detroit,MI,48202,3135772424,www.wayne.edu
172671,West Shore Community College,3000 N Stiles Rd,Scottville,MI,49454-0277,2318456211,www.westshore.edu
172680,Excel Academies of Cosmetology-Kentwood,2855 29th Street SE Suite B,Kentwood,MI,49512-1781,6169757778,www.excelcosmetology.com
172699,Western Michigan University,1903 West Michigan Avenue,Kalamazoo,MI,49008-5200,2693871000,www.wmich.edu
172705,Western Theological Seminary,101 E 13th St,Holland,MI,49423-3622,6163928555,www.westernsem.edu
172802,Wright Beauty Academy,492 Capital SW,Battle Creek,MI,49015,2699644016,wba.edu
172866,Academy College,1600 W. 82nd Street Suite 100,Minneapolis,MN,55431-1411,9528510066,www.academycollege.edu
172918,Alexandria Technical & Community College,1601 Jefferson Streeet,Alexandria,MN,56308,3207620221,www.alextech.edu
172927,American Indian OIC Inc,1845 E. Franklin Ave,Minneapolis,MN,55404-2221,6123413358100,www.aioic.org
172954,Anoka Technical College,1355 Highway 10 West,Anoka,MN,55303,7634331100,www.anokatech.edu
172963,Anoka-Ramsey Community College,11200 Mississippi Blvd. NW,Coon Rapids,MN,55433-3470,7634331100,www.anokaramsey.edu
173045,Augsburg College,2211 Riverside Ave,Minneapolis,MN,55454,6123301000,www.augsburg.edu
173063,Riverland Community College,1900 8th Ave NW,Austin,MN,55912-1473,5074330600,www.riverland.edu
173115,Northwest Technical College,905 Grant Avenue SE,Bemidji,MN,56601-4907,2183336600,www.ntcmn.edu
173124,Bemidji State University,1500 Birchmont Dr,Bemidji,MN,56601,8004752001,www.bemidjistate.edu
173142,Bethany Lutheran College,700 Luther Dr,Mankato,MN,56001,5073447000,www.blc.edu
173160,Bethel University,3900 Bethel Dr,Saint Paul,MN,55112,6516386400,www.bethel.edu
173179,Bethel Seminary-St Paul,3949 Bethel Dr,Saint Paul,MN,55112,6516386288,www.bethel.edu
173203,Central Lakes College-Brainerd,501 West College Drive,Brainerd,MN,56401-3900,2188558000,WWW.CLCMN.EDU
173258,Carleton College,One North College Street,Northfield,MN,55057-4001,5072224000,www.carleton.edu
173300,Concordia College at Moorhead,901 S 8th St,Moorhead,MN,56562,2182994200,www.cord.edu
173328,Concordia University-Saint Paul,1282 Concordia Ave,Saint Paul,MN,55104-5494,6516418278,www.csp.edu
173416,Dakota County Technical College,1300  145th Street East,Rosemount,MN,55068-2999,6514238301,www.dctc.edu/
173452,Martin Luther College,1995 Luther Ct,New Ulm,MN,56073-3965,5073548221399,www.mlc-wels.edu
173461,Lake Superior College,2101 Trinity Rd,Duluth,MN,55811-3399,8004322884,www.lsc.edu
173470,Cosmetology Careers Unlimited College of Hair Skin and Nails,121 W Superior St,Duluth,MN,55802,2187227484,www.coscareers.com
173489,Duluth Business University,4724 Mike Colalillo Drive,Duluth,MN,55807,2187224000,www.dbumn.edu
173559,Minnesota State Community and Technical College,1414 College Way,Fergus Falls,MN,56537-1000,2187361500,www.minnesota.edu
173629,Globe University-Woodbury,8089 Globe Drive,Woodbury,MN,55125-3388,6513328000,www.globeuniversity.edu/
173638,Minnesota West Community and Technical College,1593 11th Ave,Granite Falls,MN,56241,8006582330,www.mnwest.edu
173647,Gustavus Adolphus College,800 West College Avenue,Saint Peter,MN,56082-1498,5079338000,WWW.GUSTAVUS.EDU
173665,Hamline University,1536 Hewitt Avenue,Saint Paul,MN,55104-1284,6515232800,www.hamline.edu
173683,Hazelden Graduate School of Addiction Studies,15251 Pleasant Valley Rd,Center City,MN,55012-0011,88825778004180,www.hazelden.edu
173708,Hennepin Technical College,9000 Brooklyn Blvd,Brooklyn Park,MN,55445,9529951300,www.hennepintech.edu
173726,Cosmetology Careers Unlimited College of Hair Skin and Nails,2534 E. Beltline,Hibbing,MN,55746,2182638354,www.coscareers.com
173735,Hibbing Community College,1515 E 25th St,Hibbing,MN,55746,2182627200,www.hibbing.edu
173744,Aveda Institute-Minneapolis,400 Central Ave SE,Minneapolis,MN,55414,6123787401,aveda.edu/minneapolis
173799,Inver Hills Community College,2500 80th St E,Inver Grove Heights,MN,55076-3224,6514503000,www.inverhills.edu
173805,Itasca Community College,1851 Hwy 169 East,Grand Rapids,MN,55744-3397,2183222300,www.itascacc.edu/
173887,The Art Institutes International-Minnesota,15 S 9th Street LaSalle Building,Minneapolis,MN,55402,6123323361,www.aim.artinstitutes.edu
173896,Luther Seminary,2481 Como Ave,Saint Paul,MN,55108-1496,6516413456,www.luthersem.edu
173902,Macalester College,1600 Grand Ave,Saint Paul,MN,55105-1899,6516966000,www.macalester.edu
173911,South Central College,1920 Lee Blvd,North Mankato,MN,56003-1920,5073897200,www.southcentral.edu
173920,Minnesota State University-Mankato,South Rd and Ellis Ave,Mankato,MN,56001,5073891866,www.mnsu.edu
173939,Regency Beauty Institute-Blaine,1351 113th Ave NE,Blaine,MN,55434,8007876456,www.regency.edu
173957,Mayo Medical School,200 1st St SW,Rochester,MN,55905,5072843671,www.mayo.edu/mms/
173966,Mayo School of Health Sciences,200 First St SW,Rochester,MN,55905,5072843678,www.mayo.edu/mshs/
173984,Argosy University-Twin Cities,1515 Central Parkway,Eagan,MN,55121,6518462882,www.argosy.edu/twincities/
173993,Mesabi Range College,1001 Chestnut Street West,Virginia,MN,55792,2187413095,www.mesabirange.edu
174020,Metropolitan State University,700 East Seventh Street,Saint Paul,MN,55106-5000,6517931212,www.metrostate.edu
174066,University of Minnesota-Twin Cities,100 Church Street SE,Minneapolis,MN,55455-0213,6126255000,www1.umn.edu/twincities/index.php
174075,University of Minnesota-Crookston,2900 University Ave,Crookston,MN,56716-5001,8008626466,www1.crk.umn.edu/
174118,Minneapolis Business College,1711 W County Rd B,Roseville,MN,55113-0000,6516367406,minneapolisbusinesscollege.edu
174127,Minneapolis College of Art and Design,2501 Stevens Ave,Minneapolis,MN,55404,6128743700,MCAD.EDU
174136,Minneapolis Community and Technical College,1501 Hennepin Ave,Minneapolis,MN,55403-1779,6126596000,www.minneapolis.edu
174154,Herzing University-Minneapolis,5700 W Broadway,Minneapolis,MN,55428-3548,7635353000,www.herzing.edu
174190,Minnesota School of Cosmetology-Woodbury Campus,1750 WEIR DRIVE,WOODBURY,MN,55125,6512872180,www.msccollege.edu
174206,Crossroads College,920 Mayowood Road SW,Rochester,MN,55902-2382,5072884563,www.crossroadscollege.edu
174233,University of Minnesota-Duluth,515 Darland Administration Bldg,Duluth,MN,55812,2187268000,www.d.umn.edu/
174251,University of Minnesota-Morris,309 Behmler Hall,Morris,MN,56267,3205896035,www.morris.umn.edu/
174279,Minnesota School of Business-Richfield,1401 W 76 St,Richfield,MN,55423,6128612000,www.msbcollege.edu/
174321,Model College of Hair Design,201 Eighth Ave S,Saint Cloud,MN,56301-4332,3202534222,www.modelcollegeofhairdesign.com
174358,Minnesota State University Moorhead,1104 Seventh Avenue South,Moorhead,MN,56563,8005937246,www.mnstate.edu
174376,North Hennepin Community College,7411 85th Ave N,Brooklyn Park,MN,55445,7634240702,www.nhcc.edu
174385,National American University-Roseville,1550 West Highway 36,Roseville,MN,55113-4035,6518556300,www.national.edu/locations/minnesota/roseville
174394,Sanford-Brown College-Mendota Heights,1345 Mendota Heights Road,Mendota Heights,MN,55120,6519053400,www.browncollege.edu/Home/SB-Home
174428,Normandale Community College,9700 France Ave S,Bloomington,MN,55431-4399,9523588200,www.normandale.edu
174437,North Central University,910 Elliot Ave,Minneapolis,MN,55404-1391,6123434400,www.northcentral.edu
174473,Northland Community and Technical College,1101 Hwy One East,Thief River Falls,MN,56701,2186838800,www.northlandcollege.edu
174482,Northwest Technical Institute, , ,MN, , , 
174491,University of Northwestern-St Paul,3003 Snelling Ave N,Saint Paul,MN,55113-1598,6516315100,www.unwsp.edu
174507,Northwestern Health Sciences University,2501 W 84th St,Bloomington,MN,55431,9528884777,www.nwhealth.edu/
174525,Oak Hills Christian College,1600 Oak Hills Rd SW,Bemidji,MN,56601-8834,2187518670,www.oakhills.edu
174534,Regency Beauty Institute-Burnsville,14350 Buck Hill Road,Burnsville,MN,55306,8007876456,www.regency.edu
174570,Pine Technical & Community College,900 4th St SE,Pine City,MN,55063,3206295100,www.pine.edu
174604,Rainy River Community College,1501 Hwy 71,International Falls,MN,56649,2182857722,www.rrcc.mnscu.edu
174738,Rochester Community and Technical College,851 30th Ave SE,Rochester,MN,55904-4999,5072857210,www.rctc.edu/
174747,College of Saint Benedict,37 S. College Ave.,Saint Joseph,MN,56374,3203635011,www.csbsju.edu
174756,St Cloud Technical and Community College,1540 Northway Drive,Saint Cloud,MN,56303-1240,3203085000,www.sctcc.edu
174765,Regency Beauty Institute-St Cloud,110 2nd Street South,Waite Park,MN,56387,8007876456,www.regency.edu
174783,Saint Cloud State University,720 Fourth Ave. South,Saint Cloud,MN,56301-4498,3203080121,www.stcloudstate.edu
174792,Saint Johns University,2850 Abbey Plaza,Collegeville,MN,56321,3203632011,www.csbsju.edu
174817,Saint Mary's University of Minnesota,700 Terrace Heights,Winona,MN,55987-1399,5074571600,www.smumn.edu
174844,St Olaf College,1520 St Olaf Ave,Northfield,MN,55057-1098,5077862222,wp.stolaf.edu
174862,Crown College,8700 College View Drive,Saint Bonifacius,MN,55375-9001,9524464100,www.crown.edu
174899,The College of Saint Scholastica,1200 Kenwood Ave,Duluth,MN,55811-4199,2187236000,www.css.edu
174914,University of St Thomas,2115 Summit Ave,Saint Paul,MN,55105-1078,6519625000,www.stthomas.edu
174978,Empire Beauty School-Bloomington,9749 Lyndale Ave S,Bloomington,MN,55420-4232,8009204593,www.empire.edu
175005,St Catherine University,2004 Randolph Ave,Saint Paul,MN,55105,6516906000,www.stkate.edu
175014,Rasmussen College-Minnesota,226 Park Avenue South,St. Cloud,MN,56301-3713,3202515600,rasmussen.edu
175041,Saint Paul College,235 Marshall Ave,Saint Paul,MN,55102-9808,6518461600,www.saintpaul.edu
175078,Southwest Minnesota State University,1501 State St,Marshall,MN,56258-5468,5075377678,www.smsu.edu
175120,Summit Academy Opportunities Industrialization Center,935 Olson Memorial Hwy,Minneapolis,MN,55405,6123770150,WWW.SAOIC.ORG
175139,United Theological Seminary of the Twin Cities,3000 Fifth St NW,New Brighton,MN,55112-2598,6516334311,www.unitedseminary.edu
175157,Vermilion Community College,1900 East Camp Street,Ely,MN,55731,2182352100,www.vcc.edu/
175227,Dunwoody College of Technology,818 Dunwoody Blvd,Minneapolis,MN,55403-1192,6123745800,www.dunwoody.edu
175236,Ridgewater College,2101 15th Ave NW,Willmar,MN,56201,8007221151,www.ridgewater.edu/Pages/default.aspx
175263,Minnesota State College-Southeast Technical,1250 Homer Rd,Winona,MN,55987,5074532700,www.southeastmn.edu
175272,Winona State University,175 West Mark Street,Winona,MN,55987-5838,5074575000,www.winona.edu
175281,William Mitchell College of Law,875 Summit Ave,Saint Paul,MN,55105-3076,6512279171,www.wmitchell.edu
175315,Century College,3300 Century Ave N,White Bear Lake,MN,55110,6517703200,www.century.edu
175342,Alcorn State University,1000 ASU Dr Ste 359,Alcorn State,MS,39096-7500,6018776100,www.alcorn.edu
175421,Belhaven University,1500 Peachtree St,Jackson,MS,39202,6019685940,www.belhaven.edu
175430,Blue Mountain College,201 W Main St,Blue Mountain,MS,38610-9509,6626854771,www.bmc.edu
175494,Chris Beauty College,1265 Pass Rd,Gulfport,MS,39501,2288642920,www.chrisbeautycollege.edu
175519,Coahoma Community College,3240 Friars Point Rd,Clarksdale,MS,38614,6626272571,www.coahomacc.edu/
175528,Antonelli College-Jackson,2323 Lakeland Drive,Jackson,MS,39232,6013629991,www.antonellicollege.edu
175573,Copiah-Lincoln Community College,1001 Co-Lin Lane,Wesson,MS,39191,6016435101,www.colin.edu
175591,Creations College of Cosmetology,2419 W Main St,Tupelo,MS,38801-2635,6628449264,www.creationscosmetology.com
175607,Delta Beauty College,697 Delta Plaza,Greenville,MS,38701,6623320587,deltabeautyschool.com
175616,Delta State University,Hwy 8 West,Cleveland,MS,38733,6628463000,www.deltastate.edu
175643,East Central Community College,15738 Highway 15,Decatur,MS,39327-0129,6016352111,www.eccc.edu
175652,East Mississippi Community College,1512 Kemper Street,Scooba,MS,39358-0158,6624765000,www.eastms.edu/
175698,Fosters Cosmetology College,1813 Hwy 15 N,Ripley,MS,38663-0066,6628379334,www.fosters.edu
175722,Academy of Hair Design-Grenada,1301 Sunset Dr #JK,Grenada,MS,38901,6013729800,www.academyofhair.com
175786,Hinds Community College,505 East Main Street,Raymond,MS,39154,6018575261,www.hindscc.edu
175810,Holmes Community College,#1 Hill St,Goodman,MS,39079,6624722312,www.holmescc.edu
175829,Itawamba Community College,602 W Hill Street,Fulton,MS,38843-1099,6018628000,www.iccms.edu
175856,Jackson State University,1440 J R Lynch Street,Jackson,MS,39217,6019792121,www.jsums.edu
175883,Jones County Junior College,900 South Court Street,Ellisville,MS,39437,6014774000,www.jcjc.edu
175935,Meridian Community College,910 Hwy 19 N,Meridian,MS,39307-5801,6014838241799,www.meridiancc.edu
175980,Millsaps College,1701 N State St,Jackson,MS,39210-0001,6019741000,www.millsaps.edu
175999,Board of Trustees-Mississippi State Institutions of Higher Learning,3825 Ridgewood Rd,Jackson,MS,39211,6014326493,www.mississippi.edu
176008,Mississippi Delta Community College,Hwy 3 and Cherry St,Moorhead,MS,38761,6622466322,www.msdelta.edu/
176017,University of Mississippi,Oxford Mississippi,University,MS,38677-1848,6629157211,www.olemiss.edu
176026,University of Mississippi Medical Center,2500 N State St,Jackson,MS,39216-4505,6019841000,www.umc.edu
176035,Mississippi University for Women,1100 College Street,Columbus,MS,39701,6623294750,www.muw.edu
176044,Mississippi Valley State University,14000 Highway 82 West,Itta Bena,MS,38941-1400,6622549041,www.mvsu.edu
176053,Mississippi College,200 South Capitol Street,Clinton,MS,39058,6019253000,www.mc.edu
176062,Mississippi College of Beauty Culture,732 Sawmill Rd,Laurel,MS,39440,6014287043,hatfieldsinc.com
176071,Mississippi Gulf Coast Community College,51 Main Street,Perkinston,MS,39573,8667351122,https://www.mgccc.edu
176080,Mississippi State University,Lee Boulevard,Mississippi State,MS,39762,6623252323,www.msstate.edu
176169,Northeast Mississippi Community College,101 Cunningham Blvd,Booneville,MS,38829,6627287751,www.nemcc.edu
176178,Northwest Mississippi Community College,4975 Hwy 51 N,Senatobia,MS,38668-1714,6625623200,www.northwestms.edu
176239,Pearl River Community College,101 Hwy 11 N,Poplarville,MS,39470,6014031000,www.prcc.edu
176318,Rust College,150 Rust Ave,Holly Springs,MS,38635,6012528000,www.rustcollege.edu
176336,Southeastern Baptist College,4229 Hwy 15 N,Laurel,MS,39440-9989,6014266346,www.southeasternbaptist.edu
176354,Southwest Mississippi Community College,1156 College Dr,Summit,MS,39666-0000,6012762000,www.smcc.edu
176372,University of Southern Mississippi,118 College Drive # 0001,Hattiesburg,MS,39406-0001,6012661000,www.usm.edu
176390,Magnolia College of Cosmetology,4725 I55 N,Jackson,MS,39206,6013626940,www.magnoliacollegeofcosmetology.com
176406,Tougaloo College,500 W County Line Rd,Tougaloo,MS,39174,6019777700,www.tougaloo.edu
176451,Wesley Biblical Seminary,787 E. Northside Drive,Jackson,MS,39206,6013668880,www.wbs.edu
176479,William Carey University,498 Tuscan Ave,Hattiesburg,MS,39401-5499,6013186051,www.wmcarey.edu
176549,Anthem College-Maryland Heights, , ,MO, , , 
176600,Aquinas Institute of Theology,23 S. Spring Ave.,Saint Louis,MO,63108-3323,3142568800,www.ai.edu
176619,Assemblies of God Theological Seminary,1435 N Glenstone Ave,Springfield,MO,65802-2131,4172681000,www.agts.edu
176628,Avila University,11901 Wornall Rd,Kansas City,MO,64145-1698,8169428400,www.Avila.edu
176637,ITT Technical Institute-Earth City,3640 Corporate Trail Drive,Earth City,MO,63045,3142987800,www.itt-tech.edu
176664,Baptist Bible College,628 E Kearney,Springfield,MO,65803-3498,4172686060,www.gobbc.edu
176716,House of Heavilin Beauty College-Blue Springs,2000 SW State Route 7,Blue Springs,MO,64014,8162299000,kc-hair.com
176770,Cox College,1423 N Jefferson,Springfield,MO,65802,4172693401,www.coxcollege.edu
176789,Calvary Bible College and Theological Seminary,15800 Calvary Road,Kansas City,MO,64147-1341,8163220110,www.calvary.edu
176798,Cape Girardeau Career and Technology Center,1080 S. Silver Springs Rd.,Cape Girardeau,MO,63703-7511,5733340826,www.capectc.org
176910,Central Christian College of the Bible,911 E Urbandale Dr,Moberly,MO,65270-1997,6602633900110,www.cccb.edu
176947,Central Methodist University-College of Liberal Arts and Sciences,411 Central Methodist Square,Fayette,MO,65248-1198,6602483391,www.centralmethodist.edu/
176965,University of Central Missouri,202 Administration Building,Warrensburg,MO,64093,6605434111,www.ucmo.edu
176983,Grand River Technical School,1200 Fair St,Chillicothe,MO,64601,6606463414,www.grts.org
176992,Chillicothe Beauty Academy Inc,505 Elm,Chillicothe,MO,64601,6606464198,www.chillicothebeautyacademy.com/
177038,Cleveland University-Kansas City,10850 Lowell Avenue,Overland Park,KS,66210,9132340600,www.cleveland.edu
177056,Columbia Area Career Center,4203 S Providence Rd,Columbia,MO,65203-7199,5732143809,www.career-center.org
177065,Columbia College,1001 Rogers Street,Columbia,MO,65216,5738758700,www.ccis.edu
177083,Conception Seminary College,37174 State Hwy V V,Conception,MO,64433-0502,6609443105,www.conception.edu
177092,Concordia Seminary,801 Seminary Place,Saint Louis,MO,63105-3196,3145057000,www.csl.edu
177117,Cottey College,1000 W Austin,Nevada,MO,64772,4176678181,www.cottey.edu
177126,Covenant Theological Seminary,12330 Conway Road,Saint Louis,MO,63141-8609,3144344044,www.covenantseminary.edu
177135,Crowder College,601 Laclede Ave,Neosho,MO,64850,41745132235536,www.crowder.edu
177144,Culver-Stockton College,One College Hill,Canton,MO,63435-1299,5732886000,www.culver.edu
177214,Drury University,900 N.Benton,Springfield,MO,65802-3791,4178737879,www.drury.edu
177250,East Central College,1964 Prairie Dell Rd,Union,MO,63084,6365846500,www.eastcentral.edu
177278,Eden Theological Seminary,475 E Lockwood Ave,Webster Groves,MO,63119-3192,3149182620,www.eden.edu
177287,Elaine Steven Beauty College,10420 W Florissant,Saint Louis,MO,63136-5618,3148688196,www.elainestevenbeautycollege.com
177302,Pinnacle Career Institute-South Kansas City,1001 E. 101st Terrace. Suite 325,Kansas City,MO,64131-3367,8163315700,PCITRAINING.EDU
177339,Evangel University,1111 N Glenstone,Springfield,MO,65802-2125,4178652811,www.evangel.edu
177418,Fontbonne University,6800 Wydown Blvd,Saint Louis,MO,63105-3098,3148623456,www.fontbonne.edu
177427,Forest Institute of Professional Psychology,2885 W Battlefield Rd,Springfield,MO,65807,4178937950,www.forest.edu
177436,Four Rivers Career Center,1978 Image Drive,Washington,MO,63090-4235,63623977772923,frcc-sdow-mo.schoolloop.com/
177472,Ozarks Technical Community College,1001 E. Chestnut Expressway,Springfield,MO,65802,4174477500,www.otc.edu
177542,Hannibal-LaGrange University,2800 Palmyra Rd,Hannibal,MO,63401-1999,5732213675,www.hlg.edu
177551,Harris-Stowe State University,3026 Laclede Ave,Saint Louis,MO,63103-2136,3143403366,www.hssu.edu
177579,Hickey College,940 Westport Plaza,Saint Louis,MO,63146,3144342212125,www.hickeycollege.edu
177588,House of Heavilin Beauty College-Kansas City,5720 Troost,Kansas City,MO,64110-2826,8165232471310,kc-hair.com
177603,Independence College of Cosmetology,815 W 23rd St,Independence,MO,64055,8162524247,www.hair-skin-nails.com
177676,Jefferson College,1000 Viking Drive,Hillsboro,MO,63050-2440,6367973000,www.jeffco.edu
177685,Paul Mitchell the School-Missouri Columbia,1611 Burlington Street Suite A,Columbia,MO,65202,5734497527,missouricolumbia.paulmitchell.edu/
177719,Barnes-Jewish College Goldfarb School of Nursing,4483 Duncan Avenue,Saint Louis,MO,63110,3144547055,www.barnesjewishcollege.edu
177746,Kansas City Art Institute,4415 Warwick Blvd,Kansas City,MO,64111-1874,8164724852,www.kcai.edu
177816,Kenrick Glennon Seminary,5200 Glennon Dr,Saint Louis,MO,63119-4399,3147926100,www.kenrick.edu
177834,A T Still University of Health Sciences,800 W Jefferson,Kirksville,MO,63501,6606262121,WWW.ATSU.EDU
177870,Lake Career and Technical Center,269 Dare Blvd.,Camdenton,MO,65020,5733469260,camdentonschools.org
177931,Lex La-Ray Technical Center,2323 High School Dr,Lexington,MO,64067-1525,6602592264201,www.lexlaray.com
177940,Lincoln University,820 Chestnut Street,Jefferson City,MO,65101,5736815000,www.lincolnu.edu/
177968,Lindenwood University,209 S Kingshighway,Saint Charles,MO,63301-1695,6369492000,www.lindenwood.edu
177977,State Technical College of Missouri,One Technology Drive,Linn,MO,65051-9607,5738975000,www.statetechmo.edu
177986,Logan University,1851 Schoettler Rd,Chesterfield,MO,63017,6362272100,www.logan.edu
177995,Metropolitan Community College-Kansas City,3200 Broadway,Kansas City,MO,64111-2429,8166041000,www.mcckc.edu
178004,Lutheran School of Nursing,3547 S Jefferson Ave,Saint Louis,MO,63118-3909,3145775850,www.nursingschoollmc.com
178059,Maryville University of Saint Louis,650 Maryville University Drive,Saint Louis,MO,63141-7299,8006279855,www.maryville.edu
178077,Merrell University of Beauty Arts and Science,1753 Woodclift Dr.,Jefferson City,MO,65109,5736354433106,merrelluniversity.edu
178110,Metro Business College-Cape Girardeau,1732 N Kingshighway,Cape Girardeau,MO,63701,5733349181,www.metrobusinesscollege.edu
178129,Metropolitan Community College-Kansas City,3200 Broadway,Kansas City,MO,64111-2429,8166041000,www.mcckc.edu
178183,Midwest Institute,964 South Highway Drive,Fenton,MO,63026,3143444440,midwestinstitute.com
178208,Midwestern Baptist Theological Seminary,5001 N. Oak Trafficway,Kansas City,MO,64118-4697,8164143700,https://www.mbts.edu
178217,Mineral Area College,5270 Flat River Road,Park Hills,MO,63601-1000,5734314593,www.mineralarea.edu
178226,Westwood College-O'Hare Airport,8501 W. Higgins Road Suite 100,Chicago,IL,60631,773380680067602,www.westwood.edu
178244,Missouri Baptist University,One College Park Dr,Saint Louis,MO,63141-8698,8774341115,www.mobap.edu
178262,National Academy of Beauty Arts-Farmington,670 Walton Drive,Farmington,MO,63640,5737562730,nabacollege.com
178305,Missouri College,1405 South Hanley Road,Brentwood,MO,63144,3147687800,www.missouricollege.edu/
178314,Missouri School of Barbering & Hairstyling-St. Louis,1125 North Highway 67,Florissant,MO,63031-4701,5152440971, 
178341,Missouri Southern State University,3950 E. Newman Road,Joplin,MO,64801-1595,4176259300,www.mssu.edu
178350,Missouri Tech,1690 Country Club Plaza Dr,Saint Charles,MO,63303-3887,6365739300,www.motech.edu
178369,Missouri Valley College,500 E College St,Marshall,MO,65340,6608314000,www.moval.edu
178387,Missouri Western State University,4525 Downs Dr,Saint Joseph,MO,64507,8162714200,https://missouriwestern.edu
178396,University of Missouri-Columbia,105 Jesse Hall,Columbia,MO,65211,5738822121,missouri.edu/
178402,University of Missouri-Kansas City,5100 Rockhill Rd,Kansas City,MO,64110,8162351000,www.umkc.edu/
178411,Missouri University of Science and Technology,1870 Miner Circle,Rolla,MO,65409,5733414111,www.mst.edu/
178420,University of Missouri-St Louis,One University Boulevard,Saint Louis,MO,63121-4400,3145165000,www.umsl.edu/
178439,University of Missouri-System Office,321 University Hall,Columbia,MO,65211-3020,5738822011,www.umsystem.edu/
178448,Moberly Area Community College,101 College Ave,Moberly,MO,65270-1304,660263411011208,www.macc.edu
178466,Hillyard Technical Center,3434 Faraon  St,Saint Joseph,MO,64506-5102,8166714170,www.hillyardtech.com
178484,National Academy of Beauty Arts-St Louis,157 Concord Plz Lower Level,Saint Louis,MO,63128-0000,3148423616,www.nabacollege.com
178518,Nazarene Theological Seminary,1700 E Meyer Blvd,Kansas City,MO,64131-1246,8162685400,www.nts.edu
178527,Neosho Beauty College,116 N Wood St,Neosho,MO,64850,4174517216,neoshobeautycollege.com
178606,Northwest Technical School,1515 S Munn,Maryville,MO,64468,6605623022,www.nts.maryville.k12.mo.us/
178615,Truman State University,100 E Normal,Kirksville,MO,63501-4221,6607854000,www.truman.edu
178624,Northwest Missouri State University,800 University Drive,Maryville,MO,64468-6001,6605621212,www.nwmissouri.edu
178679,Ozark Christian College,1111 N Main St,Joplin,MO,64801,4176242518,www.occ.edu
178697,College of the Ozarks,100 Opportunity Avenue,Point Lookout,MO,65726-0017,4173346411,www.cofo.edu
178721,Park University,8700 NW River Park Dr,Parkville,MO,64152-3795,8167412000,www.park.edu
178767,Stevens-The Institute of Business & Arts,1521 Washington Avenue,Saint Louis,MO,63103,31442109491101,www.siba.edu
178828,Poplar Bluff Technical Career Center,3203 Oak Grove Rd,Poplar Bluff,MO,63901-8960,5737852248,www.poplarbluffschools.net
178891,Ranken Technical College,4431 Finney Ave,Saint Louis,MO,63113-2811,3143710236,www.ranken.edu
178989,Research College of Nursing,2525 E. Meyer Boulevard,Kansas City,MO,64132-1199,8169952800,www.researchcollege.edu
179043,Rockhurst University,1100 Rockhurst Rd,Kansas City,MO,64110-2561,8165014000,www.rockhurst.edu
179052,Rolla Technical Institute/Center,500 Forum Drive,Rolla,MO,65401,573458016016008,rolla.k12.mo.us
179070,Everest College-Springfield,1010 W Sunshine,Springfield,MO,65807,4178647220143,www.everest.edu/campus/springfield
179159,Saint Louis University,One North Grand Blvd,Saint Louis,MO,63103-2097,3149772222,www.slu.edu
